t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
8.300000000000000000e+01,5.500000000000000000e+01,5.680141486279394059e+01,4.671966915194036396e+00,-6.473381777987976982e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.269299999999999784e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.400000000000000000e+01,5.500000000000000000e+01,5.627301434318280116e+01,5.461820674331196557e+00,-6.734835017513997713e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.285399999999999920e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.500000000000000000e+01,5.500000000000000000e+01,5.605968494085533393e+01,5.590612075559033833e+00,-6.650297016414367768e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.291899999999999693e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.600000000000000000e+01,5.500000000000000000e+01,5.542626071548296807e+01,6.588640149849524619e+00,-7.014900865332492685e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.311200000000000188e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.700000000000000000e+01,5.500000000000000000e+01,5.478955449930560206e+01,7.576611672135777020e+00,-7.366166171441379085e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.330599999999999739e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.800000000000000000e+01,5.500000000000000000e+01,5.521293131315550085e+01,6.364756476538841135e+00,-6.577687789694341980e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.317699999999999960e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.900000000000000000e+01,5.500000000000000000e+01,5.394608286241079753e+01,8.670900189091232946e+00,-7.616983051502030477e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.356300000000000239e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.000000000000000000e+01,5.500000000000000000e+01,5.436617768545567486e+01,7.454236755643042223e+00,-6.820414441098717084e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.343500000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.100000000000000000e+01,5.500000000000000000e+01,5.320435294047219799e+01,9.532850575758708089e+00,-7.737203516230906963e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.378900000000000148e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.200000000000000000e+01,5.500000000000000000e+01,5.341440035199463665e+01,8.743310809031314079e+00,-7.157711161025950730e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.372500000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.300000000000000000e+01,5.500000000000000000e+01,5.246262301853359844e+01,1.037369842371236928e+01,-7.836321442245968605e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.401500000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.400000000000000000e+01,5.500000000000000711e+01,5.235759931277238621e+01,1.022859001777523602e+01,-7.586189330547621346e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.404699999999999704e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.500000000000000000e+01,5.500000000000000000e+01,5.193422249892245901e+01,1.075078224239415192e+01,-7.685004741316610044e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.417600000000000193e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.600000000000000000e+01,5.500000000000000000e+01,5.140582197931132669e+01,1.148475106136362633e+01,-7.890573040674953020e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.433700000000000330e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.700000000000000000e+01,5.500000000000000000e+01,5.098244516546142080e+01,1.199290388103283433e+01,-7.975349046494255134e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.446600000000000108e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.800000000000000000e+01,5.500000000000000000e+01,5.087742145970021568e+01,1.184138296098839405e+01,-7.718804420688609724e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.449799999999999756e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.900000000000000000e+01,5.500000000000000000e+01,4.982062042047795103e+01,1.366222505026153655e+01,-8.482845470739487581e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.482000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
